"Gene_ID","MANE_length","Transcript_ID"
"ENSG00000047056",5137,"ENST00000263150"
"ENSG00000047188",6305,"ENST00000161863"
"ENSG00000047230",3953,"ENST00000359276"
"ENSG00000047249",2120,"ENST00000359530"
"ENSG00000047315",3785,"ENST00000314595"
"ENSG00000047346",4726,"ENST00000619572"
"ENSG00000047365",7513,"ENST00000303965"
"ENSG00000047410",9636,"ENST00000367478"
"ENSG00000047457",4452,"ENST00000264613"
"ENSG00000047578",6599,"ENST00000261588"
"ENSG00000047579",1383,"ENST00000344537"
"ENSG00000047597",5174,"ENST00000378616"
"ENSG00000047617",3683,"ENST00000682330"
"ENSG00000047621",3817,"ENST00000261250"
"ENSG00000047634",2887,"ENST00000380041"
"ENSG00000047648",5336,"ENST00000337414"
"ENSG00000047662",6731,"ENST00000265018"
"ENSG00000047849",9232,"ENST00000683076"
"ENSG00000047932",4597,"ENST00000368498"
"ENSG00000047936",8451,"ENST00000368507"
"ENSG00000048028",4856,"ENST00000696973"
"ENSG00000048052",9880,"ENST00000686413"
"ENSG00000048140",2475,"ENST00000508164"
"ENSG00000048162",881,"ENST00000614830"
"ENSG00000048342",5184,"ENST00000424120"
"ENSG00000048392",4774,"ENST00000251810"
"ENSG00000048405",4473,"ENST00000265827"
"ENSG00000048462",891,"ENST00000053243"
"ENSG00000048471",8173,"ENST00000566228"
"ENSG00000048540",3393,"ENST00000537304"
"ENSG00000048544",2100,"ENST00000053468"
"ENSG00000048545",1509,"ENST00000372958"
"ENSG00000048649",11242,"ENST00000308488"
"ENSG00000048707",16357,"ENST00000620676"
"ENSG00000048740",9406,"ENST00000633077"
"ENSG00000048828",5160,"ENST00000277165"
"ENSG00000048991",4781,"ENST00000683871"
"ENSG00000049089",2852,"ENST00000372748"
"ENSG00000049130",5441,"ENST00000644744"
"ENSG00000049167",9414,"ENST00000676185"
"ENSG00000049192",7309,"ENST00000381055"
"ENSG00000049239",9147,"ENST00000377403"
"ENSG00000049245",2178,"ENST00000054666"
"ENSG00000049246",6365,"ENST00000377532"
"ENSG00000049247",591,"ENST00000361696"
"ENSG00000049249",5872,"ENST00000377507"
"ENSG00000049283",3879,"ENST00000268933"
"ENSG00000049323",6502,"ENST00000404816"
"ENSG00000049449",2369,"ENST00000054950"
"ENSG00000049540",3397,"ENST00000252034"
"ENSG00000049541",1685,"ENST00000055077"
"ENSG00000049618",10310,"ENST00000636930"
"ENSG00000049656",2492,"ENST00000320895"
"ENSG00000049759",8633,"ENST00000400345"
"ENSG00000049768",2264,"ENST00000376207"
"ENSG00000049769",3477,"ENST00000055335"
"ENSG00000049860",1812,"ENST00000261416"
"ENSG00000049883",11145,"ENST00000380639"
"ENSG00000050030",11717,"ENST00000055682"
"ENSG00000050130",2347,"ENST00000616435"
"ENSG00000050165",2525,"ENST00000683431"
"ENSG00000050327",5482,"ENST00000056217"
"ENSG00000050344",3740,"ENST00000056233"
"ENSG00000050393",5460,"ENST00000379170"
"ENSG00000050405",3680,"ENST00000341247"
"ENSG00000050426",2106,"ENST00000262055"
"ENSG00000050438",11764,"ENST00000453097"
"ENSG00000050555",7455,"ENST00000361069"
"ENSG00000050628",2360,"ENST00000306666"
"ENSG00000050730",2397,"ENST00000057513"
"ENSG00000050748",4799,"ENST00000452135"
"ENSG00000050767",2899,"ENST00000390654"
"ENSG00000050820",4085,"ENST00000162330"
"ENSG00000051009",3364,"ENST00000449352"
"ENSG00000051108",2853,"ENST00000439977"
"ENSG00000051128",1560,"ENST00000392351"
"ENSG00000051180",2436,"ENST00000267868"
"ENSG00000051341",8757,"ENST00000264233"
"ENSG00000051382",6259,"ENST00000674063"
"ENSG00000051523",692,"ENST00000261623"
"ENSG00000051596",1601,"ENST00000265097"
"ENSG00000051620",10010,"ENST00000607197"
"ENSG00000051825",6369,"ENST00000606320"
"ENSG00000052126",4797,"ENST00000429027"
"ENSG00000052344",1837,"ENST00000317508"
"ENSG00000052723",5494,"ENST00000060969"
"ENSG00000052749",4396,"ENST00000370992"
"ENSG00000052795",7038,"ENST00000264433"
"ENSG00000052802",2227,"ENST00000261507"
"ENSG00000052841",4488,"ENST00000039989"
"ENSG00000052850",5727,"ENST00000652299"
"ENSG00000053108",5396,"ENST00000265342"
"ENSG00000053254",8021,"ENST00000557258"
"ENSG00000053328",3184,"ENST00000338882"
"ENSG00000053371",1360,"ENST00000235835"
"ENSG00000053372",2049,"ENST00000330263"
"ENSG00000053438",1259,"ENST00000649451"
"ENSG00000053501",845,"ENST00000263897"
"ENSG00000053524",5326,"ENST00000328913"
"ENSG00000053702",2757,"ENST00000337508"
"ENSG00000053747",10651,"ENST00000313654"
"ENSG00000053770",11675,"ENST00000261558"
"ENSG00000053900",2635,"ENST00000315368"
"ENSG00000053918",3224,"ENST00000155840"
"ENSG00000054116",1282,"ENST00000373166"
"ENSG00000054118",4405,"ENST00000354618"
"ENSG00000054148",577,"ENST00000247665"
"ENSG00000054179",2102,"ENST00000355097"
"ENSG00000054219",6932,"ENST00000263636"
"ENSG00000054267",6022,"ENST00000264183"
"ENSG00000054277",2628,"ENST00000366554"
"ENSG00000054282",2581,"ENST00000366541"
"ENSG00000054356",3612,"ENST00000295718"
"ENSG00000054392",3639,"ENST00000261458"
"ENSG00000054523",10855,"ENST00000676179"
"ENSG00000054598",3983,"ENST00000645831"
"ENSG00000054611",3758,"ENST00000337137"
"ENSG00000054654",21822,"ENST00000555002"
"ENSG00000054690",6615,"ENST00000329153"
"ENSG00000054793",7862,"ENST00000338821"
"ENSG00000054796",1789,"ENST00000371263"
"ENSG00000054803",3154,"ENST00000064571"
"ENSG00000054938",1908,"ENST00000376332"
"ENSG00000054965",7192,"ENST00000356467"
"ENSG00000054967",3402,"ENST00000064780"
"ENSG00000054983",3794,"ENST00000261304"
"ENSG00000055044",1994,"ENST00000264279"
"ENSG00000055070",3480,"ENST00000401088"
"ENSG00000055118",4292,"ENST00000262186"
"ENSG00000055130",3147,"ENST00000325222"
"ENSG00000055147",4414,"ENST00000351797"
"ENSG00000055163",6452,"ENST00000620254"
"ENSG00000055208",4363,"ENST00000637181"
"ENSG00000055211",1943,"ENST00000367419"
"ENSG00000055332",9975,"ENST00000233057"
"ENSG00000055483",5872,"ENST00000449938"
"ENSG00000055609",16860,"ENST00000262189"
"ENSG00000055732",2810,"ENST00000370589"
"ENSG00000055813",4114,"ENST00000407595"
"ENSG00000055917",6309,"ENST00000361078"
"ENSG00000055950",999,"ENST00000318364"
"ENSG00000055955",3282,"ENST00000266041"
"ENSG00000055957",2904,"ENST00000273283"
"ENSG00000056050",1216,"ENST00000393381"
"ENSG00000056097",4717,"ENST00000265069"
"ENSG00000056277",4638,"ENST00000370978"
"ENSG00000056291",1964,"ENST00000308744"
"ENSG00000056487",3976,"ENST00000313237"
"ENSG00000056558",4351,"ENST00000373887"
"ENSG00000056586",8964,"ENST00000357244"
"ENSG00000056736",2016,"ENST00000288167"
"ENSG00000056972",5833,"ENST00000368761"
"ENSG00000056998",3192,"ENST00000398806"
"ENSG00000057019",6128,"ENST00000326840"
"ENSG00000057149",1707,"ENST00000283752"
"ENSG00000057252",6840,"ENST00000367619"
"ENSG00000057294",4229,"ENST00000340811"
"ENSG00000057468",3270,"ENST00000263187"
"ENSG00000057593",3063,"ENST00000346342"
"ENSG00000057608",2297,"ENST00000380191"
"ENSG00000057657",5148,"ENST00000369096"
"ENSG00000057663",3185,"ENST00000369076"
"ENSG00000057704",5874,"ENST00000261226"
"ENSG00000057757",1590,"ENST00000246151"
"ENSG00000057935",5446,"ENST00000405094"
"ENSG00000058056",8038,"ENST00000263966"
"ENSG00000058063",7315,"ENST00000323116"
"ENSG00000058085",5398,"ENST00000264144"
"ENSG00000058091",5171,"ENST00000380050"
"ENSG00000058262",3568,"ENST00000243253"
"ENSG00000058272",5620,"ENST00000450142"
"ENSG00000058335",6294,"ENST00000558480"
"ENSG00000058404",4545,"ENST00000395749"
"ENSG00000058453",6660,"ENST00000375541"
"ENSG00000058600",3690,"ENST00000299853"
"ENSG00000058668",8697,"ENST00000357681"
"ENSG00000058673",5917,"ENST00000367210"
"ENSG00000058729",3909,"ENST00000283109"
"ENSG00000058799",1821,"ENST00000072644"
"ENSG00000058804",4552,"ENST00000371429"
"ENSG00000058866",5802,"ENST00000265022"
"ENSG00000059122",5043,"ENST00000253928"
"ENSG00000059145",5250,"ENST00000389221"
"ENSG00000059377",1923,"ENST00000448866"
"ENSG00000059378",3021,"ENST00000263549"
"ENSG00000059573",3352,"ENST00000371224"
"ENSG00000059588",5206,"ENST00000040877"
"ENSG00000059691",2369,"ENST00000263985"
"ENSG00000059728",5549,"ENST00000264444"
"ENSG00000059758",4036,"ENST00000261211"
"ENSG00000059769",2280,"ENST00000313525"
"ENSG00000059804",3827,"ENST00000075120"
"ENSG00000059915",3824,"ENST00000020673"
"ENSG00000060069",3744,"ENST00000613122"
"ENSG00000060138",1931,"ENST00000228251"
"ENSG00000060140",2771,"ENST00000075503"
"ENSG00000060237",10796,"ENST00000315939"
"ENSG00000060339",4658,"ENST00000265872"
"ENSG00000060491",2410,"ENST00000290291"
"ENSG00000060558",2273,"ENST00000262958"
"ENSG00000060566",2588,"ENST00000078445"
"ENSG00000060642",4673,"ENST00000674202"
"ENSG00000060656",5573,"ENST00000373779"
"ENSG00000060688",1615,"ENST00000263694"
"ENSG00000060709",5746,"ENST00000690449"
"ENSG00000060718",7311,"ENST00000370096"
"ENSG00000060749",9706,"ENST00000650167"
"ENSG00000060762",904,"ENST00000360961"
"ENSG00000060971",1699,"ENST00000333167"
"ENSG00000060982",9314,"ENST00000261192"
"ENSG00000061273",4213,"ENST00000080059"
"ENSG00000061337",5706,"ENST00000381569"
"ENSG00000061455",9147,"ENST00000407847"
"ENSG00000061492",1673,"ENST00000506684"
"ENSG00000061656",1561,"ENST00000374273"
"ENSG00000061676",20332,"ENST00000361354"
"ENSG00000061794",1829,"ENST00000081029"
"ENSG00000061918",3382,"ENST00000264424"
"ENSG00000061936",3246,"ENST00000261674"
"ENSG00000061938",4070,"ENST00000672887"
"ENSG00000061987",13263,"ENST00000393630"
"ENSG00000062038",4452,"ENST00000264012"
"ENSG00000062096",2165,"ENST00000381127"
"ENSG00000062194",4506,"ENST00000506184"
"ENSG00000062282",2407,"ENST00000228027"
"ENSG00000062370",3660,"ENST00000354340"
"ENSG00000062485",2915,"ENST00000351328"
"ENSG00000062524",3072,"ENST00000263800"
"ENSG00000062582",667,"ENST00000317534"
"ENSG00000062598",3666,"ENST00000290246"
"ENSG00000062650",6310,"ENST00000298767"
"ENSG00000062716",3686,"ENST00000262291"
"ENSG00000062725",6492,"ENST00000083182"
"ENSG00000062822",3436,"ENST00000440232"
"ENSG00000063015",4206,"ENST00000317338"
"ENSG00000063046",3856,"ENST00000262056"
"ENSG00000063127",2904,"ENST00000335875"
"ENSG00000063169",5687,"ENST00000594866"
"ENSG00000063176",2748,"ENST00000245222"
"ENSG00000063177",643,"ENST00000549920"
"ENSG00000063180",1715,"ENST00000084798"
"ENSG00000063241",1075,"ENST00000425675"
"ENSG00000063244",2146,"ENST00000308924"
"ENSG00000063245",16219,"ENST00000270460"
"ENSG00000063322",3590,"ENST00000315588"
"ENSG00000063438",5661,"ENST00000684583"
"ENSG00000063515",2625,"ENST00000086933"
"ENSG00000063587",6420,"ENST00000650114"
"ENSG00000063601",4536,"ENST00000445323"
"ENSG00000063660",3719,"ENST00000264039"
"ENSG00000063761",3268,"ENST00000238561"
"ENSG00000063854",2619,"ENST00000397356"
"ENSG00000063978",2921,"ENST00000314289"
"ENSG00000064012",2659,"ENST00000673742"
"ENSG00000064042",7697,"ENST00000503057"
"ENSG00000064102",2634,"ENST00000261191"
"ENSG00000064115",4315,"ENST00000343028"
"ENSG00000064195",2602,"ENST00000434704"
"ENSG00000064199",3604,"ENST00000227135"
"ENSG00000064201",1380,"ENST00000182290"
"ENSG00000064205",1279,"ENST00000190983"
"ENSG00000064218",2493,"ENST00000190165"
"ENSG00000064225",3198,"ENST00000483910"
"ENSG00000064270",3374,"ENST00000262429"
"ENSG00000064300",3408,"ENST00000172229"
"ENSG00000064309",8265,"ENST00000531738"
"ENSG00000064313",5027,"ENST00000378164"
"ENSG00000064393",15329,"ENST00000406875"
"ENSG00000064419",4345,"ENST00000265388"
"ENSG00000064490",1376,"ENST00000303088"
"ENSG00000064545",2251,"ENST00000162044"
"ENSG00000064547",1786,"ENST00000407877"
"ENSG00000064601",1858,"ENST00000646241"
"ENSG00000064607",6189,"ENST00000452918"
"ENSG00000064651",6874,"ENST00000262461"
"ENSG00000064652",1987,"ENST00000261369"
"ENSG00000064655",2483,"ENST00000327619"
"ENSG00000064666",2149,"ENST00000263097"
"ENSG00000064687",6815,"ENST00000263094"
"ENSG00000064692",3577,"ENST00000261368"
"ENSG00000064703",3600,"ENST00000369702"
"ENSG00000064726",3194,"ENST00000261721"
"ENSG00000064763",3538,"ENST00000536681"
"ENSG00000064787",3438,"ENST00000688948"
"ENSG00000064835",1488,"ENST00000350375"
"ENSG00000064886",1416,"ENST00000369748"
"ENSG00000064932",4906,"ENST00000361757"
"ENSG00000064933",3156,"ENST00000441310"
"ENSG00000064961",1585,"ENST00000333651"
"ENSG00000064989",6112,"ENST00000392370"
"ENSG00000064995",1849,"ENST00000361288"
"ENSG00000064999",6350,"ENST00000360359"
"ENSG00000065000",5065,"ENST00000643116"
"ENSG00000065029",2653,"ENST00000373953"
"ENSG00000065054",2160,"ENST00000424542"
"ENSG00000065057",1030,"ENST00000651570"
"ENSG00000065060",9567,"ENST00000192788"
"ENSG00000065135",9044,"ENST00000369851"
"ENSG00000065150",6002,"ENST00000651721"
"ENSG00000065154",2039,"ENST00000368845"
"ENSG00000065183",10004,"ENST00000349139"
"ENSG00000065243",6070,"ENST00000370521"
"ENSG00000065268",1521,"ENST00000585809"
"ENSG00000065308",7047,"ENST00000182527"
"ENSG00000065320",5986,"ENST00000173229"
"ENSG00000065325",4196,"ENST00000262441"
"ENSG00000065328",4549,"ENST00000378714"
"ENSG00000065357",2727,"ENST00000331886"
"ENSG00000065361",5615,"ENST00000267101"
"ENSG00000065371",994,"ENST00000405845"
"ENSG00000065413",6087,"ENST00000282272"
"ENSG00000065427",1991,"ENST00000302445"
"ENSG00000065457",5757,"ENST00000564657"
"ENSG00000065485",1844,"ENST00000316218"
"ENSG00000065491",3462,"ENST00000373491"
"ENSG00000065518",651,"ENST00000184266"
"ENSG00000065526",12385,"ENST00000375759"
"ENSG00000065534",10113,"ENST00000360304"
"ENSG00000065548",2032,"ENST00000337859"
"ENSG00000065559",3778,"ENST00000353533"
"ENSG00000065600",2469,"ENST00000261455"
"ENSG00000065609",4422,"ENST00000369694"
"ENSG00000065613",7827,"ENST00000369755"
"ENSG00000065615",9205,"ENST00000369681"
"ENSG00000065618",5612,"ENST00000648076"
"ENSG00000065621",6715,"ENST00000338595"
"ENSG00000065665",2495,"ENST00000298428"
"ENSG00000065675",3255,"ENST00000263125"
"ENSG00000065717",2812,"ENST00000262953"
"ENSG00000065802",6891,"ENST00000264607"
"ENSG00000065809",3788,"ENST00000181796"
"ENSG00000065833",3338,"ENST00000369705"
"ENSG00000065882",5985,"ENST00000698857"
"ENSG00000065883",9525,"ENST00000181839"
"ENSG00000065911",4403,"ENST00000394053"
"ENSG00000065923",9971,"ENST00000616978"
"ENSG00000065970",5524,"ENST00000162391"
"ENSG00000065978",2979,"ENST00000321358"
"ENSG00000065989",4897,"ENST00000380702"
"ENSG00000066027",3245,"ENST00000261461"
"ENSG00000066032",3932,"ENST00000402739"
"ENSG00000066044",6054,"ENST00000407627"
"ENSG00000066056",3893,"ENST00000372476"
"ENSG00000066084",8705,"ENST00000301180"
"ENSG00000066117",3283,"ENST00000394963"
"ENSG00000066135",4486,"ENST00000372396"
"ENSG00000066136",1955,"ENST00000447388"
"ENSG00000066185",1530,"ENST00000372565"
"ENSG00000066230",5555,"ENST00000264938"
"ENSG00000066248",3184,"ENST00000264051"
"ENSG00000066279",10863,"ENST00000367409"
"ENSG00000066294",8204,"ENST00000368054"
"ENSG00000066322",1466,"ENST00000372458"
"ENSG00000066336",1374,"ENST00000378538"
"ENSG00000066379",851,"ENST00000332435"
"ENSG00000066382",2562,"ENST00000358117"
"ENSG00000066405",3355,"ENST00000183605"
"ENSG00000066422",5657,"ENST00000312938"
"ENSG00000066427",6884,"ENST00000644486"
"ENSG00000066455",2879,"ENST00000163416"
"ENSG00000066468",4624,"ENST00000358487"
"ENSG00000066557",2843,"ENST00000370952"
"ENSG00000066583",1942,"ENST00000173527"
"ENSG00000066629",4460,"ENST00000262233"
"ENSG00000066651",1843,"ENST00000334379"
"ENSG00000066654",4357,"ENST00000396083"
"ENSG00000066697",1880,"ENST00000395067"
"ENSG00000066735",6889,"ENST00000423312"
"ENSG00000066739",13162,"ENST00000359933"
"ENSG00000066777",7320,"ENST00000262215"
"ENSG00000066813",2935,"ENST00000329697"
"ENSG00000066827",4594,"ENST00000377838"
"ENSG00000066855",2651,"ENST00000262146"
"ENSG00000066923",4199,"ENST00000615138"
"ENSG00000066926",7689,"ENST00000262093"
"ENSG00000066933",12478,"ENST00000356056"
"ENSG00000067048",4408,"ENST00000336079"
"ENSG00000067057",2626,"ENST00000381125"
"ENSG00000067064",2739,"ENST00000381344"
"ENSG00000067066",5414,"ENST00000340126"
"ENSG00000067082",4590,"ENST00000497571"
"ENSG00000067113",1542,"ENST00000307259"
"ENSG00000067141",7108,"ENST00000261908"
"ENSG00000067167",3056,"ENST00000262213"
"ENSG00000067177",6286,"ENST00000373542"
"ENSG00000067182",2171,"ENST00000162749"
"ENSG00000067191",3711,"ENST00000394303"
"ENSG00000067208",7795,"ENST00000684568"
"ENSG00000067221",6280,"ENST00000541638"
"ENSG00000067225",2305,"ENST00000335181"
"ENSG00000067248",4664,"ENST00000251636"
"ENSG00000067334",5896,"ENST00000436063"
"ENSG00000067365",4974,"ENST00000381920"
"ENSG00000067369",10369,"ENST00000382044"
"ENSG00000067445",4634,"ENST00000173898"
"ENSG00000067533",7765,"ENST00000366932"
"ENSG00000067560",1805,"ENST00000418115"
"ENSG00000067596",5549,"ENST00000262415"
"ENSG00000067606",2385,"ENST00000378567"
"ENSG00000067646",5336,"ENST00000155093"
"ENSG00000067704",3530,"ENST00000366922"
"ENSG00000067715",4705,"ENST00000261205"
"ENSG00000067798",10219,"ENST00000397909"
"ENSG00000067829",1335,"ENST00000217901"
"ENSG00000067836",1418,"ENST00000322048"
"ENSG00000067840",3761,"ENST00000393758"
"ENSG00000067842",6774,"ENST00000263519"
"ENSG00000067900",9446,"ENST00000399799"
"ENSG00000067955",3103,"ENST00000412916"
"ENSG00000067992",1741,"ENST00000379162"
"ENSG00000068001",1882,"ENST00000357750"
"ENSG00000068024",8461,"ENST00000543185"
"ENSG00000068028",1847,"ENST00000359365"
"ENSG00000068078",4301,"ENST00000440486"
"ENSG00000068079",1182,"ENST00000415816"
"ENSG00000068097",6108,"ENST00000184956"
"ENSG00000068120",2479,"ENST00000393818"
"ENSG00000068137",3026,"ENST00000591022"
"ENSG00000068305",5580,"ENST00000557942"
"ENSG00000068308",2888,"ENST00000376488"
"ENSG00000068323",3291,"ENST00000315869"
"ENSG00000068354",3785,"ENST00000376771"
"ENSG00000068366",4891,"ENST00000672401"
"ENSG00000068383",3000,"ENST00000368594"
"ENSG00000068394",1658,"ENST00000156109"
"ENSG00000068400",3031,"ENST00000376423"
"ENSG00000068438",1899,"ENST00000348411"
"ENSG00000068489",6226,"ENST00000262293"
"ENSG00000068615",4017,"ENST00000538924"
"ENSG00000068650",9086,"ENST00000375645"
"ENSG00000068654",12480,"ENST00000263857"
"ENSG00000068697",1365,"ENST00000175091"
"ENSG00000068724",5095,"ENST00000319190"
"ENSG00000068745",1746,"ENST00000328631"
"ENSG00000068784",3667,"ENST00000263736"
"ENSG00000068796",7958,"ENST00000407818"
"ENSG00000068831",2268,"ENST00000394432"
"ENSG00000068878",7250,"ENST00000404125"
"ENSG00000068885",3999,"ENST00000326448"
"ENSG00000068903",1862,"ENST00000249396"
"ENSG00000068912",2446,"ENST00000185150"
"ENSG00000068971",2729,"ENST00000164133"
"ENSG00000068976",2866,"ENST00000164139"
"ENSG00000068985",659,"ENST00000376150"
"ENSG00000069011",2337,"ENST00000265340"
"ENSG00000069018",3570,"ENST00000513104"
"ENSG00000069020",10677,"ENST00000403625"
"ENSG00000069122",5761,"ENST00000283296"
"ENSG00000069188",11079,"ENST00000392650"
"ENSG00000069206",3367,"ENST00000175238"
"ENSG00000069248",5208,"ENST00000261396"
"ENSG00000069275",6399,"ENST00000367142"
"ENSG00000069329",6776,"ENST00000299138"
"ENSG00000069345",3008,"ENST00000317089"
"ENSG00000069399",1877,"ENST00000164227"
"ENSG00000069424",4176,"ENST00000378083"
"ENSG00000069431",8668,"ENST00000261200"
"ENSG00000069482",749,"ENST00000265643"
"ENSG00000069493",5277,"ENST00000290855"
"ENSG00000069509",1054,"ENST00000378045"
"ENSG00000069535",2570,"ENST00000378069"
"ENSG00000069667",10827,"ENST00000335670"
"ENSG00000069696",1399,"ENST00000176183"
"ENSG00000069702",6339,"ENST00000212355"
"ENSG00000069764",636,"ENST00000438167"
"ENSG00000069812",4262,"ENST00000377834"
"ENSG00000069849",1847,"ENST00000286371"
"ENSG00000069869",5735,"ENST00000435532"
"ENSG00000069943",1910,"ENST00000164305"
"ENSG00000069956",5330,"ENST00000261845"
"ENSG00000069966",8934,"ENST00000261837"
"ENSG00000069974",3447,"ENST00000336787"
"ENSG00000069998",1799,"ENST00000336737"
"ENSG00000070010",1791,"ENST00000263202"
"ENSG00000070018",10252,"ENST00000261349"
"ENSG00000070019",3858,"ENST00000261170"
"ENSG00000070031",526,"ENST00000176195"
"ENSG00000070047",5539,"ENST00000264555"
"ENSG00000070061",5913,"ENST00000374647"
"ENSG00000070081",2300,"ENST00000529010"
"ENSG00000070087",2047,"ENST00000239940"
"ENSG00000070159",6704,"ENST00000374541"
"ENSG00000070182",10177,"ENST00000644917"
"ENSG00000070190",2935,"ENST00000512369"
"ENSG00000070193",6113,"ENST00000264664"
"ENSG00000070214",10482,"ENST00000374720"
"ENSG00000070269",4259,"ENST00000261556"
"ENSG00000070366",5974,"ENST00000263073"
"ENSG00000070367",10486,"ENST00000621441"
"ENSG00000070371",5518,"ENST00000427926"
